
1000
(
(0.000000 ((0.000000 -0.000000 0.000000) (0.000000 0.000000 -30.579273)))
(0.001001 ((0.000553 -0.008782 0.000000) (0.000000 0.000000 -22.393139)))
(0.002002 ((0.002204 -0.017425 0.000000) (0.000000 0.000000 -13.608155)))
(0.003003 ((0.004925 -0.025793 0.000000) (0.000000 0.000000 -4.315521)))
(0.004004 ((0.008676 -0.033754 0.000000) (0.000000 0.000000 5.394962)))
(0.005005 ((0.013395 -0.041181 0.000000) (0.000000 0.000000 15.440111)))
(0.006006 ((0.019008 -0.047957 0.000000) (0.000000 0.000000 25.745447)))
(0.007007 ((0.025428 -0.053975 0.000000) (0.000000 0.000000 36.245323)))
(0.008008 ((0.032552 -0.059141 0.000000) (0.000000 0.000000 46.882009)))
(0.009009 ((0.040267 -0.063372 0.000000) (0.000000 0.000000 57.604369)))
(0.010010 ((0.048453 -0.066601 0.000000) (0.000000 0.000000 68.366461)))
(0.011011 ((0.056978 -0.068778 0.000000) (0.000000 0.000000 79.126255)))
(0.012012 ((0.065710 -0.069868 0.000000) (0.000000 0.000000 89.844553)))
(0.013013 ((0.074510 -0.069855 0.000000) (0.000000 0.000000 100.484124)))
(0.014014 ((0.083238 -0.068737 0.000000) (0.000000 0.000000 111.009103)))
(0.015015 ((0.091757 -0.066533 0.000000) (0.000000 0.000000 121.384641)))
(0.016016 ((0.099932 -0.063278 0.000000) (0.000000 0.000000 131.576827)))
(0.017017 ((0.107634 -0.059023 0.000000) (0.000000 0.000000 141.552875)))
(0.018018 ((0.114742 -0.053835 0.000000) (0.000000 0.000000 151.281577)))
(0.019019 ((0.121142 -0.047796 0.000000) (0.000000 0.000000 160.733969)))
(0.020020 ((0.126735 -0.041002 0.000000) (0.000000 0.000000 169.884129)))
(0.021021 ((0.131430 -0.033561 0.000000) (0.000000 0.000000 178.709999)))
(0.022022 ((0.135155 -0.025589 0.000000) (0.000000 0.000000 187.194077)))
(0.023023 ((0.137851 -0.017212 0.000000) (0.000000 0.000000 195.323853)))
(0.024024 ((0.139474 -0.008564 0.000000) (0.000000 0.000000 203.091879)))
(0.025025 ((0.140000 0.000220 0.000000) (0.000000 0.000000 210.495447)))
(0.026026 ((0.139419 0.009000 0.000000) (0.000000 0.000000 217.535925)))
(0.027027 ((0.137741 0.017638 0.000000) (0.000000 0.000000 224.217847)))
(0.028028 ((0.134993 0.025998 0.000000) (0.000000 0.000000 230.547932)))
(0.029029 ((0.131218 0.033946 0.000000) (0.000000 0.000000 236.534157)))
(0.030030 ((0.126476 0.041358 0.000000) (0.000000 0.000000 242.185012)))
(0.031031 ((0.120841 0.048117 0.000000) (0.000000 0.000000 247.509049)))
(0.032032 ((0.114402 0.054115 0.000000) (0.000000 0.000000 252.514759)))
(0.033033 ((0.107262 0.059258 0.000000) (0.000000 0.000000 257.210836)))
(0.034034 ((0.099533 0.063465 0.000000) (0.000000 0.000000 261.606870)))
(0.035035 ((0.091338 0.066669 0.000000) (0.000000 0.000000 265.714497)))
(0.036036 ((0.082805 0.068819 0.000000) (0.000000 0.000000 269.549075)))
(0.037037 ((0.074070 0.069882 0.000000) (0.000000 0.000000 273.131908)))
(0.038038 ((0.065271 0.069840 0.000000) (0.000000 0.000000 276.493053)))
(0.039039 ((0.056546 0.068695 0.000000) (0.000000 0.000000 279.674632)))
(0.040040 ((0.048034 0.066464 0.000000) (0.000000 0.000000 282.734422)))
(0.041041 ((0.039869 0.063183 0.000000) (0.000000 0.000000 285.749215)))
(0.042042 ((0.032180 0.058904 0.000000) (0.000000 0.000000 288.817040)))
(0.043043 ((0.025089 0.053694 0.000000) (0.000000 0.000000 292.056881)))
(0.044044 ((0.018708 0.047635 0.000000) (0.000000 0.000000 295.604247)))
(0.045045 ((0.013137 0.040824 0.000000) (0.000000 0.000000 299.601255)))
(0.046046 ((0.008464 0.033367 0.000000) (0.000000 0.000000 304.181391)))
(0.047047 ((0.004764 0.025384 0.000000) (0.000000 0.000000 309.451651)))
(0.048048 ((0.002095 0.016999 0.000000) (0.000000 0.000000 315.477311)))
(0.049049 ((0.000499 0.008345 0.000000) (0.000000 0.000000 322.274720)))
(0.050050 ((0.000001 -0.000440 0.000000) (0.000000 0.000000 329.814464)))
