
1000
(
(0.000000 ((-0.000000 0.000000 0.000000) (0.000000 0.000000 4.711762)))
(0.001001 ((-0.008782 -0.000553 0.000000) (0.000000 0.000000 7.983758)))
(0.002002 ((-0.017425 -0.002204 0.000000) (0.000000 0.000000 11.100747)))
(0.003003 ((-0.025793 -0.004925 0.000000) (0.000000 0.000000 14.128924)))
(0.004004 ((-0.033754 -0.008676 0.000000) (0.000000 0.000000 17.154744)))
(0.005005 ((-0.041181 -0.013395 0.000000) (0.000000 0.000000 20.286174)))
(0.006006 ((-0.047957 -0.019008 0.000000) (0.000000 0.000000 23.650703)))
(0.007007 ((-0.053975 -0.025428 0.000000) (0.000000 0.000000 27.388482)))
(0.008008 ((-0.059141 -0.032552 0.000000) (0.000000 0.000000 31.639785)))
(0.009009 ((-0.063372 -0.040267 0.000000) (0.000000 0.000000 36.528047)))
(0.010010 ((-0.066601 -0.048453 0.000000) (0.000000 0.000000 42.142482)))
(0.011011 ((-0.068778 -0.056978 0.000000) (0.000000 0.000000 48.526004)))
(0.012012 ((-0.069868 -0.065710 0.000000) (0.000000 0.000000 55.672814)))
(0.013013 ((-0.069855 -0.074510 0.000000) (0.000000 0.000000 63.535828)))
(0.014014 ((-0.068737 -0.083238 0.000000) (0.000000 0.000000 72.040046)))
(0.015015 ((-0.066533 -0.091757 0.000000) (0.000000 0.000000 81.096671)))
(0.016016 ((-0.063278 -0.099932 0.000000) (0.000000 0.000000 90.614334)))
(0.017017 ((-0.059023 -0.107634 0.000000) (0.000000 0.000000 100.506197)))
(0.018018 ((-0.053835 -0.114742 0.000000) (0.000000 0.000000 110.693427)))
(0.019019 ((-0.047796 -0.121142 0.000000) (0.000000 0.000000 121.106138)))
(0.020020 ((-0.041002 -0.126735 0.000000) (0.000000 0.000000 131.682892)))
(0.021021 ((-0.033561 -0.131430 0.000000) (0.000000 0.000000 142.369515)))
(0.022022 ((-0.025589 -0.135155 0.000000) (0.000000 0.000000 153.117702)))
(0.023023 ((-0.017212 -0.137851 0.000000) (0.000000 0.000000 163.883666)))
(0.024024 ((-0.008564 -0.139474 0.000000) (0.000000 0.000000 174.626949)))
(0.025025 ((0.000220 -0.140000 0.000000) (0.000000 0.000000 185.309453)))
(0.026026 ((0.009000 -0.139419 0.000000) (0.000000 0.000000 195.894707)))
(0.027027 ((0.017638 -0.137741 0.000000) (0.000000 0.000000 206.347393)))
(0.028028 ((0.025998 -0.134993 0.000000) (0.000000 0.000000 216.633137)))
(0.029029 ((0.033946 -0.131218 0.000000) (0.000000 0.000000 226.718561)))
(0.030030 ((0.041358 -0.126476 0.000000) (0.000000 0.000000 236.571619)))
(0.031031 ((0.048117 -0.120841 0.000000) (0.000000 0.000000 246.162159)))
(0.032032 ((0.054115 -0.114402 0.000000) (0.000000 0.000000 255.462671)))
(0.033033 ((0.059258 -0.107262 0.000000) (0.000000 0.000000 264.449114)))
(0.034034 ((0.063465 -0.099533 0.000000) (0.000000 0.000000 273.101694)))
(0.035035 ((0.066669 -0.091338 0.000000) (0.000000 0.000000 281.405433)))
(0.036036 ((0.068819 -0.082805 0.000000) (0.000000 0.000000 289.350432)))
(0.037037 ((0.069882 -0.074070 0.000000) (0.000000 0.000000 296.931736)))
(0.038038 ((0.069840 -0.065271 0.000000) (0.000000 0.000000 304.148827)))
(0.039039 ((0.068695 -0.056546 0.000000) (0.000000 0.000000 311.004818)))
(0.040040 ((0.066464 -0.048034 0.000000) (0.000000 0.000000 317.505485)))
(0.041041 ((0.063183 -0.039869 0.000000) (0.000000 0.000000 323.658298)))
(0.042042 ((0.058904 -0.032180 0.000000) (0.000000 0.000000 329.471574)))
(0.043043 ((0.053694 -0.025089 0.000000) (0.000000 0.000000 334.953873)))
(0.044044 ((0.047635 -0.018708 0.000000) (0.000000 0.000000 340.113705)))
(0.045045 ((0.040824 -0.013137 0.000000) (0.000000 0.000000 344.959607)))
(0.046046 ((0.033367 -0.008464 0.000000) (0.000000 0.000000 349.500617)))
(0.047047 ((0.025384 -0.004764 0.000000) (0.000000 0.000000 353.747200)))
(0.048048 ((0.016999 -0.002095 0.000000) (0.000000 0.000000 357.712656)))
(0.049049 ((0.008345 -0.000499 0.000000) (0.000000 0.000000 361.415074)))
