
1000
(
(0.000000 ((0.000000 0.000000 0.000000) (0.000000 0.000000 5.043426)))
(0.001001 ((0.008782 0.000553 0.000000) (0.000000 0.000000 15.631546)))
(0.002002 ((0.017425 0.002204 0.000000) (0.000000 0.000000 26.087970)))
(0.003003 ((0.025793 0.004925 0.000000) (0.000000 0.000000 36.378298)))
(0.004004 ((0.033754 0.008676 0.000000) (0.000000 0.000000 46.469127)))
(0.005005 ((0.041181 0.013395 0.000000) (0.000000 0.000000 56.328371)))
(0.006006 ((0.047957 0.019008 0.000000) (0.000000 0.000000 65.925822)))
(0.007007 ((0.053975 0.025428 0.000000) (0.000000 0.000000 75.233893)))
(0.008008 ((0.059141 0.032552 0.000000) (0.000000 0.000000 84.228449)))
(0.009009 ((0.063372 0.040267 0.000000) (0.000000 0.000000 92.889579)))
(0.010010 ((0.066601 0.048453 0.000000) (0.000000 0.000000 101.202181)))
(0.011011 ((0.068778 0.056978 0.000000) (0.000000 0.000000 109.156228)))
(0.012012 ((0.069868 0.065710 0.000000) (0.000000 0.000000 116.746648)))
(0.013013 ((0.069855 0.074510 0.000000) (0.000000 0.000000 123.972820)))
(0.014014 ((0.068737 0.083238 0.000000) (0.000000 0.000000 130.837777)))
(0.015015 ((0.066533 0.091757 0.000000) (0.000000 0.000000 137.347241)))
(0.016016 ((0.063278 0.099932 0.000000) (0.000000 0.000000 143.508652)))
(0.017017 ((0.059023 0.107634 0.000000) (0.000000 0.000000 149.330312)))
(0.018018 ((0.053835 0.114742 0.000000) (0.000000 0.000000 154.820781)))
(0.019019 ((0.047796 0.121142 0.000000) (0.000000 0.000000 159.988571)))
(0.020020 ((0.041002 0.126735 0.000000) (0.000000 0.000000 164.842215)))
(0.021021 ((0.033561 0.131430 0.000000) (0.000000 0.000000 169.390728)))
(0.022022 ((0.025589 0.135155 0.000000) (0.000000 0.000000 173.644525)))
(0.023023 ((0.017212 0.137851 0.000000) (0.000000 0.000000 177.616813)))
(0.024024 ((0.008564 0.139474 0.000000) (0.000000 0.000000 181.325534)))
(0.025025 ((-0.000220 0.140000 0.000000) (0.000000 0.000000 184.795875)))
(0.026026 ((-0.009000 0.139419 0.000000) (0.000000 0.000000 188.063334)))
(0.027027 ((-0.017638 0.137741 0.000000) (0.000000 0.000000 191.177217)))
(0.028028 ((-0.025998 0.134993 0.000000) (0.000000 0.000000 194.204193)))
(0.029029 ((-0.033946 0.131218 0.000000) (0.000000 0.000000 197.231248)))
(0.030030 ((-0.041358 0.126476 0.000000) (0.000000 0.000000 200.366881)))
(0.031031 ((-0.048117 0.120841 0.000000) (0.000000 0.000000 203.739002)))
(0.032032 ((-0.054115 0.114402 0.000000) (0.000000 0.000000 207.487942)))
(0.033033 ((-0.059258 0.107262 0.000000) (0.000000 0.000000 211.753773)))
(0.034034 ((-0.063465 0.099533 0.000000) (0.000000 0.000000 216.659277)))
(0.035035 ((-0.066669 0.091338 0.000000) (0.000000 0.000000 222.292623)))
(0.036036 ((-0.068819 0.082805 0.000000) (0.000000 0.000000 228.695493)))
(0.037037 ((-0.069882 0.074070 0.000000) (0.000000 0.000000 235.860928)))
(0.038038 ((-0.069840 0.065271 0.000000) (0.000000 0.000000 243.740971)))
(0.039039 ((-0.068695 0.056546 0.000000) (0.000000 0.000000 252.260112)))
(0.040040 ((-0.066464 0.048034 0.000000) (0.000000 0.000000 261.329369)))
(0.041041 ((-0.063183 0.039869 0.000000) (0.000000 0.000000 270.857416)))
(0.042042 ((-0.058904 0.032180 0.000000) (0.000000 0.000000 280.757587)))
(0.043043 ((-0.053694 0.025089 0.000000) (0.000000 0.000000 290.951269)))
(0.044044 ((-0.047635 0.018708 0.000000) (0.000000 0.000000 301.368797)))
(0.045045 ((-0.040824 0.013137 0.000000) (0.000000 0.000000 311.948931)))
(0.046046 ((-0.033367 0.008464 0.000000) (0.000000 0.000000 322.637660)))
(0.047047 ((-0.025384 0.004764 0.000000) (0.000000 0.000000 333.386809)))
(0.048048 ((-0.016999 0.002095 0.000000) (0.000000 0.000000 344.152687)))
(0.049049 ((-0.008345 0.000499 0.000000) (0.000000 0.000000 354.894907)))
(0.050050 ((0.000440 0.000001 0.000000) (0.000000 0.000000 365.575419)))
(0.051051 ((0.009219 0.000610 0.000000) (0.000000 0.000000 376.157785)))
(0.052052 ((0.017851 0.002314 0.000000) (0.000000 0.000000 386.606713)))
(0.053053 ((0.026202 0.005089 0.000000) (0.000000 0.000000 396.887850)))
(0.054054 ((0.034139 0.008889 0.000000) (0.000000 0.000000 406.967850)))
(0.055055 ((0.041536 0.013655 0.000000) (0.000000 0.000000 416.814703)))
(0.056056 ((0.048277 0.019311 0.000000) (0.000000 0.000000 426.398314)))
(0.057057 ((0.054254 0.025768 0.000000) (0.000000 0.000000 435.691251)))
(0.058058 ((0.059375 0.032924 0.000000) (0.000000 0.000000 444.669570)))
(0.059059 ((0.063557 0.040666 0.000000) (0.000000 0.000000 453.313590)))
(0.060060 ((0.066735 0.048872 0.000000) (0.000000 0.000000 461.608460)))
(0.061061 ((0.068859 0.057411 0.000000) (0.000000 0.000000 469.544407)))
(0.062062 ((0.069894 0.066150 0.000000) (0.000000 0.000000 477.116596)))
(0.063063 ((0.069825 0.074949 0.000000) (0.000000 0.000000 484.324608)))
(0.064064 ((0.068652 0.083670 0.000000) (0.000000 0.000000 491.171636)))
(0.065065 ((0.066395 0.092175 0.000000) (0.000000 0.000000 497.663511)))
(0.066066 ((0.063088 0.100329 0.000000) (0.000000 0.000000 503.807733)))
(0.067067 ((0.058785 0.108005 0.000000) (0.000000 0.000000 509.612630)))
(0.068068 ((0.053552 0.115079 0.000000) (0.000000 0.000000 515.086763)))
(0.069069 ((0.047474 0.121442 0.000000) (0.000000 0.000000 520.238642)))
(0.070070 ((0.040645 0.126991 0.000000) (0.000000 0.000000 525.076808)))
(0.071071 ((0.033174 0.131640 0.000000) (0.000000 0.000000 529.610322)))
(0.072072 ((0.025178 0.135315 0.000000) (0.000000 0.000000 533.849699)))
(0.073073 ((0.016785 0.137958 0.000000) (0.000000 0.000000 537.808334)))
(0.074074 ((0.008127 0.139527 0.000000) (0.000000 0.000000 541.504465)))
(0.075075 ((-0.000660 0.139997 0.000000) (0.000000 0.000000 544.963718)))
(0.076076 ((-0.009437 0.139361 0.000000) (0.000000 0.000000 548.222198)))
(0.077077 ((-0.018064 0.137629 0.000000) (0.000000 0.000000 551.329993)))
